trial,outer_fold,element,spearman
9,4,Praseodymium,0.7190727171560896
9,4,Samarium,0.08189836821188756
9,4,Terbium,0.40142048353360993
9,4,Thulium,0.5372003838829884
9,4,Ytterbium,0.555020354365945
9,4,Yttrium,0.497894438256002
10,0,Cerium,0.7660729746444033
10,0,Dysprosium,0.48341372912801484
10,0,Erbium,0.48895485466914035
10,0,Europium,0.3372294372294372
10,0,Gadolinium,0.4376252319109462
10,0,Holmium,0.46316635745207174
10,0,Lanthanum,0.7194805194805195
10,0,Lutetium,0.45962894248608527
10,0,Neodymium,0.5735259558380054
10,0,Praseodymium,0.75675642252446
10,0,Samarium,0.0640649340690317
10,0,Terbium,0.4917254174397031
10,0,Thulium,0.46946196660482375
10,0,Ytterbium,0.4781199752628324
10,0,Yttrium,0.3746196660482375
10,1,Cerium,0.75996577285773
10,1,Dysprosium,0.5317495458056372
10,1,Erbium,0.5179902859262681
10,1,Europium,0.34083312247201597
10,1,Gadolinium,0.4803308283174449
10,1,Holmium,0.5282803003839321
10,1,Lanthanum,0.829880691250252
10,1,Lutetium,0.4809982544251408
10,1,Neodymium,0.6273316660819535
10,1,Praseodymium,0.6285138022444464
10,1,Samarium,-0.2282028746144431
10,1,Terbium,0.5692832940361426
10,1,Thulium,0.5058184326623918
10,1,Ytterbium,0.49031292649748454
10,1,Yttrium,0.5015724198284386
10,2,Cerium,0.8322142612996214
10,2,Dysprosium,0.5870365125334509
10,2,Erbium,0.6575872202729759
10,2,Europium,0.3082245347307084
10,2,Gadolinium,0.5139222770499553
10,2,Holmium,0.6323866001996828
10,2,Lanthanum,0.8619592594214982
10,2,Lutetium,0.6501106802653875
10,2,Neodymium,0.5494823737618291
10,2,Praseodymium,0.7056299209228649
10,2,Samarium,-0.24451109285385747
10,2,Terbium,0.5733553714177062
10,2,Thulium,0.6637330430059442
10,2,Ytterbium,0.661730504662997
10,2,Yttrium,0.5646785216648765
10,3,Cerium,0.6567771384761388
10,3,Dysprosium,0.5791914924488225
10,3,Erbium,0.5975753210856289
10,3,Europium,-0.02791098121949377
10,3,Gadolinium,0.4562212296265869
10,3,Holmium,0.5319969655072546
10,3,Lanthanum,0.7087792460994004
10,3,Lutetium,0.5742511764181144
10,3,Neodymium,0.5870510682349463
10,3,Praseodymium,0.6214179169541975
10,3,Samarium,-0.03471371347537521
10,3,Terbium,0.4750164180391538
10,3,Thulium,0.5798426483087614
10,3,Ytterbium,0.5811305357909858
10,3,Yttrium,0.5847939050006558
10,4,Cerium,0.7496781248280268
10,4,Dysprosium,0.43671055076571996
10,4,Erbium,0.4515376363711607
10,4,Europium,0.26290590207478864
10,4,Gadolinium,0.4702025924262941
10,4,Holmium,0.4452456913088009
10,4,Lanthanum,0.8503609359909922
10,4,Lutetium,0.5371486013749283
10,4,Neodymium,0.6199158770605984
10,4,Praseodymium,0.6256814590696236
10,4,Samarium,-0.20069305511344662
10,4,Terbium,0.43525809901625406
10,4,Thulium,0.49223100707860185
10,4,Ytterbium,0.5147854821470215
10,4,Yttrium,0.4621529626461211
11,0,Cerium,0.5841762033924136
11,0,Dysprosium,0.5029700153704174
11,0,Erbium,0.4946397484245924
11,0,Europium,0.426327848882214
11,0,Gadolinium,0.5218136110526216
11,0,Holmium,0.5039533208228199
11,0,Lanthanum,0.6584064885822711
11,0,Lutetium,0.46739167406430643
11,0,Neodymium,0.3445755191168532
11,0,Praseodymium,0.3148904590497122
11,0,Samarium,-0.38921859059678715
11,0,Terbium,0.5267734284917839
11,0,Thulium,0.48824517082846536
11,0,Ytterbium,0.4844047136841763
11,0,Yttrium,0.3997724173563248
11,1,Cerium,0.5934805604735454
11,1,Dysprosium,0.37788412613250444
11,1,Erbium,0.38780577026586255
11,1,Europium,0.346816061685279
11,1,Gadolinium,0.4893240305389741
11,1,Holmium,0.39624029684724066
11,1,Lanthanum,0.7526711980496156
11,1,Lutetium,0.36670819150627504
11,1,Neodymium,0.33099225640106555
11,1,Praseodymium,0.35510255323411183
11,1,Samarium,-0.5969391044388939
11,1,Terbium,0.43090698357735724
11,1,Thulium,0.3809361761541659
11,1,Ytterbium,0.3692427324667569
11,1,Yttrium,0.39444517506041904
11,2,Cerium,0.6800709689686782
11,2,Dysprosium,0.49946744146606686
11,2,Erbium,0.5430466371216024
11,2,Europium,0.39720496406355466
11,2,Gadolinium,0.5303554690367307
11,2,Holmium,0.4963482815503943
11,2,Lanthanum,0.8204352165852441
11,2,Lutetium,0.48865393455236317
11,2,Neodymium,0.4687450493238519
11,2,Praseodymium,0.4410322434012079
11,2,Samarium,-0.3937302966410702
11,2,Terbium,0.5362811215646046
11,2,Thulium,0.5131325645967182
11,2,Ytterbium,0.5031867255977217
11,2,Yttrium,0.39706459221002
11,3,Cerium,0.6379992988781386
11,3,Dysprosium,0.5730142943807307
11,3,Erbium,0.5847646737358762
11,3,Europium,0.41125559070934853
11,3,Gadolinium,0.5289009602742464
11,3,Holmium,0.5443874884639632
11,3,Lanthanum,0.7373840418094988
11,3,Lutetium,0.5837063107554342
11,3,Neodymium,0.44129180381067484
11,3,Praseodymium,0.43311655190882914
11,3,Samarium,-0.23477429048692522
11,3,Terbium,0.5223276335704186
11,3,Thulium,0.5832663887936845
11,3,Ytterbium,0.5890746338249039
11,3,Yttrium,0.5489078460129584
11,4,Cerium,0.5674167770221917
11,4,Dysprosium,0.3971202989228446
11,4,Erbium,0.39153557864512967
11,4,Europium,0.2666415892419683
11,4,Gadolinium,0.445629100145539
11,4,Holmium,0.38361449753359034
11,4,Lanthanum,0.7986264879595247
11,4,Lutetium,0.4011516378721268
11,4,Neodymium,0.39237092430595893
11,4,Praseodymium,0.33009189156849295
11,4,Samarium,-0.596896778192862
11,4,Terbium,0.4069034186564448
11,4,Thulium,0.38686783636783395
11,4,Ytterbium,0.3882133194559615
11,4,Yttrium,0.39282879545968685
12,0,Cerium,0.7020615400823299
12,0,Dysprosium,0.5509664532074986
12,0,Erbium,0.5311704736279989
12,0,Europium,0.43228334039582167
12,0,Gadolinium,0.5060250650149887
12,0,Holmium,0.528276216069984
12,0,Lanthanum,0.6994149588037631
12,0,Lutetium,0.5084771967800422
12,0,Neodymium,0.5564093446334741
12,0,Praseodymium,0.6112957838201151
12,0,Samarium,-0.010178391439558461
12,0,Terbium,0.5618508406051616
12,0,Thulium,0.5376858783708005
12,0,Ytterbium,0.5337711852844254
12,0,Yttrium,0.4222068300487462
12,1,Cerium,0.7522523831450311
12,1,Dysprosium,0.4977361646224585
12,1,Erbium,0.4523285396862887
12,1,Europium,0.18191632111411513
12,1,Gadolinium,0.46815469431992335
12,1,Holmium,0.46467897005775816
12,1,Lanthanum,0.7811519795152644
12,1,Lutetium,0.41382304929421654
12,1,Neodymium,0.6308735659562892
12,1,Praseodymium,0.6762044604667019
12,1,Samarium,-0.23370959015830334
12,1,Terbium,0.5061946874615284
12,1,Thulium,0.442808824269998
12,1,Ytterbium,0.42802563443809666
12,1,Yttrium,0.4685443274034009
12,2,Cerium,0.7746627641550594
12,2,Dysprosium,0.6150687340896623
12,2,Erbium,0.6675614617496377
12,2,Europium,0.406037677735327
12,2,Gadolinium,0.5133164450650219
12,2,Holmium,0.6594546781240178
12,2,Lanthanum,0.8666847413704818
12,2,Lutetium,0.6184252985678201
12,2,Neodymium,0.5543417488038783
12,2,Praseodymium,0.6544827393797404
12,2,Samarium,-0.3576798401664371
12,2,Terbium,0.5834869147532662
12,2,Thulium,0.6545808252362005
12,2,Ytterbium,0.6448373252804184
12,2,Yttrium,0.6246767945816414
12,3,Cerium,0.6608881381855277
12,3,Dysprosium,0.5949829930017846
12,3,Erbium,0.5900092449876877
12,3,Europium,0.15469902103701527
12,3,Gadolinium,0.4851112393943462
12,3,Holmium,0.5497911953077402
12,3,Lanthanum,0.698504588970216
12,3,Lutetium,0.5508049349873712
12,3,Neodymium,0.5465535549898983
12,3,Praseodymium,0.5778181586447467
12,3,Samarium,-0.010953925993381505
12,3,Terbium,0.5257369466993191
12,3,Thulium,0.5562115466120693
12,3,Ytterbium,0.5504989003671051
12,3,Yttrium,0.5770782992812006
12,4,Cerium,0.7623726578866277
12,4,Dysprosium,0.3733496623530594
12,4,Erbium,0.44922726977475635
12,4,Europium,0.39426112367943444
12,4,Gadolinium,0.4477589437980561
12,4,Holmium,0.3767742634222699
12,4,Lanthanum,0.8366777493496987
12,4,Lutetium,0.5051236239265956
12,4,Neodymium,0.6123215003282854
12,4,Praseodymium,0.6646387377724676
12,4,Samarium,-0.253087754017359
12,4,Terbium,0.4187870801035728
12,4,Thulium,0.4706348128928783
12,4,Ytterbium,0.4914735304159325
12,4,Yttrium,0.39829668405367363
13,0,Cerium,0.6660070068275711
13,0,Dysprosium,0.5105519806826532
13,0,Erbium,0.49818954295087564
13,0,Europium,0.4488511096221508
13,0,Gadolinium,0.47828843008401223
13,0,Holmium,0.5079236484985584
13,0,Lanthanum,0.6720985531836497
13,0,Lutetium,0.4639779343804939
13,0,Neodymium,0.4175389230068801
13,0,Praseodymium,0.5344238470212479
13,0,Samarium,-0.18957496091484533
13,0,Terbium,0.49889455440731517
13,0,Thulium,0.4862290854354891
13,0,Ytterbium,0.4837491767159079
13,0,Yttrium,0.3028890008950809
13,1,Cerium,0.6083852212702594
13,1,Dysprosium,0.4259103711443594
13,1,Erbium,0.423944008347606
13,1,Europium,0.2720996350720278
13,1,Gadolinium,0.515858809403341
13,1,Holmium,0.44566460333024616
13,1,Lanthanum,0.762941386405715
13,1,Lutetium,0.389342761047458
13,1,Neodymium,0.33017181430687
13,1,Praseodymium,0.375290225643137
13,1,Samarium,-0.5727941264702378
13,1,Terbium,0.47599837961662006
13,1,Thulium,0.40767844287490573
13,1,Ytterbium,0.3945878506725006
13,1,Yttrium,0.3571475023166173
13,2,Cerium,0.6825614598173486
13,2,Dysprosium,0.4953086079552698
13,2,Erbium,0.4812849657253411
13,2,Europium,0.3556743847097624
13,2,Gadolinium,0.5488883445052598
13,2,Holmium,0.4571666287612025
13,2,Lanthanum,0.8108997316805067
13,2,Lutetium,0.4413028468431331
13,2,Neodymium,0.47870770079844993
13,2,Praseodymium,0.43458094888336984
13,2,Samarium,-0.5080112371267694
13,2,Terbium,0.5014059198198136
13,2,Thulium,0.47189522322930033
13,2,Ytterbium,0.46287255685475986
13,2,Yttrium,0.3277238929325654
13,3,Cerium,0.6829499992342785
13,3,Dysprosium,0.6023621671006583
13,3,Erbium,0.6172492389386331
13,3,Europium,0.3240408677366499
13,3,Gadolinium,0.5235531328440378
13,3,Holmium,0.5693874623700345
13,3,Lanthanum,0.728497425876888
13,3,Lutetium,0.6116386936635076
13,3,Neodymium,0.3414872085990665
13,3,Praseodymium,0.47971053776070655
13,3,Samarium,-0.06598078908702663
13,3,Terbium,0.5257527216166722
13,3,Thulium,0.6055691037749629
13,3,Ytterbium,0.6145587274544253
13,3,Yttrium,0.581054846294443
13,4,Cerium,0.5633521190778888
13,4,Dysprosium,0.3770748773120075
13,4,Erbium,0.39045596174225383
13,4,Europium,0.31393248653057826
13,4,Gadolinium,0.433418299550709
13,4,Holmium,0.3897480016031893
13,4,Lanthanum,0.7585411336391803
13,4,Lutetium,0.3989588841571227
13,4,Neodymium,0.4117155880880851
13,4,Praseodymium,0.3483305453331563
13,4,Samarium,-0.48642103253669666
13,4,Terbium,0.37222120464688957
13,4,Thulium,0.38513348153820975
13,4,Ytterbium,0.3856821592609723
13,4,Yttrium,0.34289926220359507
14,0,Cerium,0.6654586608578762
14,0,Dysprosium,0.5114379186116268
14,0,Erbium,0.5307886876334504
14,0,Europium,0.441357089415301
14,0,Gadolinium,0.48234682961237546
14,0,Holmium,0.5355691748350706
14,0,Lanthanum,0.6678581809539029
14,0,Lutetium,0.48760969456525877
14,0,Neodymium,0.4248934736038014
14,0,Praseodymium,0.5224586727126388
14,0,Samarium,-0.2943416604458636
14,0,Terbium,0.48463503176580297
14,0,Thulium,0.5173996128708273
14,0,Ytterbium,0.5104607944488119
14,0,Yttrium,0.25902448376799453
14,1,Cerium,0.6268756887913498
14,1,Dysprosium,0.4191596569098009
14,1,Erbium,0.4092486477816944
14,1,Europium,0.2549632133596534
14,1,Gadolinium,0.4982362007849878
14,1,Holmium,0.43791406481893647
14,1,Lanthanum,0.7343019577199255
14,1,Lutetium,0.347626525700332
14,1,Neodymium,0.3851896043031363
14,1,Praseodymium,0.410239577311519
14,1,Samarium,-0.5346172619323006
14,1,Terbium,0.46425238260464347
14,1,Thulium,0.3783695415752762
14,1,Ytterbium,0.3591508725914814
14,1,Yttrium,0.4078370931548606
14,2,Cerium,0.7232083664036626
14,2,Dysprosium,0.5700586594440409
14,2,Erbium,0.5737257566489866
14,2,Europium,0.286157868361981
14,2,Gadolinium,0.5406975270315072
14,2,Holmium,0.5840740141120492
14,2,Lanthanum,0.8303876575773195
14,2,Lutetium,0.5496772151542328
14,2,Neodymium,0.47835373707933476
14,2,Praseodymium,0.47938637367784576
14,2,Samarium,-0.3759910859092796
14,2,Terbium,0.5372417759419104
14,2,Thulium,0.574824262324727
14,2,Ytterbium,0.5671411508033158
14,2,Yttrium,0.3364894165193188
14,3,Cerium,0.6498965549945234
14,3,Dysprosium,0.5871855604791885
14,3,Erbium,0.5995224631212355
14,3,Europium,0.35646316626193225
14,3,Gadolinium,0.48760412256387614
14,3,Holmium,0.5429065998337026
14,3,Lanthanum,0.7073795080801535
14,3,Lutetium,0.5958692097807223
14,3,Neodymium,0.3234578689144727
14,3,Praseodymium,0.4315311955611116
14,3,Samarium,-0.047888199116709274
14,3,Terbium,0.5099635631662836
14,3,Thulium,0.5853047406965509
14,3,Ytterbium,0.59575444789568
14,3,Yttrium,0.5872684440628302
14,4,Cerium,0.5633602268580938
14,4,Dysprosium,0.3817255582459856
14,4,Erbium,0.42283916193992765
14,4,Europium,0.3477653083627409
14,4,Gadolinium,0.44887878360509925
14,4,Holmium,0.4257528155161157
14,4,Lanthanum,0.7810371365145512
14,4,Lutetium,0.41826331392269833
14,4,Neodymium,0.4287791072264848
14,4,Praseodymium,0.38839766365517747
14,4,Samarium,-0.48511174851175315
14,4,Terbium,0.3870288162074052
14,4,Thulium,0.40911803562739435
14,4,Ytterbium,0.409252808149641
14,4,Yttrium,0.3890441520093365
15,0,Cerium,0.7190065522809643
15,0,Dysprosium,0.49582866932716463
15,0,Erbium,0.5457733195733283
15,0,Europium,0.3441888941865088
15,0,Gadolinium,0.4538989109481415
15,0,Holmium,0.503855929854594
15,0,Lanthanum,0.694275492506388
15,0,Lutetium,0.5320379223226189
15,0,Neodymium,0.6335224725453868
15,0,Praseodymium,0.6868442616909889
15,0,Samarium,0.030419091432360212
15,0,Terbium,0.5105782967215554
15,0,Thulium,0.5524400274689901
15,0,Ytterbium,0.5551116580913704
15,0,Yttrium,0.4140334385716719
15,1,Cerium,0.7532888816349312
15,1,Dysprosium,0.5224651755373133
15,1,Erbium,0.4871854351058256
15,1,Europium,0.2897914234971862
15,1,Gadolinium,0.46915356242167905
15,1,Holmium,0.4837912842337191
15,1,Lanthanum,0.8064609867587894
15,1,Lutetium,0.4520890180058842
15,1,Neodymium,0.6027179861609786
15,1,Praseodymium,0.6707804484669331
15,1,Samarium,-0.27349082330368896
15,1,Terbium,0.5850510787073346
15,1,Thulium,0.4762792297300126
15,1,Ytterbium,0.4628336504480463
15,1,Yttrium,0.4835292358207991
15,2,Cerium,0.8029771522806575
15,2,Dysprosium,0.6544404355303528
15,2,Erbium,0.6687834747047728
15,2,Europium,0.37296971699392084
15,2,Gadolinium,0.49404068566719284
15,2,Holmium,0.6450160813968032
15,2,Lanthanum,0.876611803945816
15,2,Lutetium,0.6628367058548902
15,2,Neodymium,0.6387269245517034
15,2,Praseodymium,0.6602039889192473
15,2,Samarium,-0.22926772701103798
15,2,Terbium,0.5748949537069278
15,2,Thulium,0.6787197921353436
15,2,Ytterbium,0.6760991785419007
15,2,Yttrium,0.606941997338602
15,3,Cerium,0.6205531219359804
15,3,Dysprosium,0.5767869784829074
15,3,Erbium,0.5778889988809057
15,3,Europium,0.19959958979355902
15,3,Gadolinium,0.5386290245100775
15,3,Holmium,0.5099365617393586
15,3,Lanthanum,0.7308206063513266
15,3,Lutetium,0.5716790463780097
15,3,Neodymium,0.5000526055926869
15,3,Praseodymium,0.4939983744857763
15,3,Samarium,-0.012298919800154405
15,3,Terbium,0.5166645947633035
15,3,Thulium,0.5648187703070484
15,3,Ytterbium,0.5745736238280249
15,3,Yttrium,0.5296502918614888
15,4,Cerium,0.7529857779234619
15,4,Dysprosium,0.4320543966191257
15,4,Erbium,0.440833123244389
15,4,Europium,0.22763487474413688
15,4,Gadolinium,0.4499472733531616
15,4,Holmium,0.3984246954153162
15,4,Lanthanum,0.8258348389601687
15,4,Lutetium,0.5415810177709346
15,4,Neodymium,0.6536727327614422
15,4,Praseodymium,0.6341981726025651
15,4,Samarium,-0.21267984443875038
15,4,Terbium,0.4426334004014395
15,4,Thulium,0.4893907358393429
15,4,Ytterbium,0.5151222925873312
15,4,Yttrium,0.45075246275128084
16,0,Cerium,0.6193401958600909
16,0,Dysprosium,0.519902658947009
16,0,Erbium,0.5402675951404775
16,0,Europium,0.44575895411145106
16,0,Gadolinium,0.464955055521875
16,0,Holmium,0.5068104725147065
16,0,Lanthanum,0.65473300783556
16,0,Lutetium,0.5044356970824891
16,0,Neodymium,0.482536835778891
16,0,Praseodymium,0.488560429217515
16,0,Samarium,-0.21638601864466514
16,0,Terbium,0.5290121490815305
16,0,Thulium,0.5326856298282417
16,0,Ytterbium,0.5235514024496348
16,0,Yttrium,0.3094567391998072
16,1,Cerium,0.6057401934275412
16,1,Dysprosium,0.33501461894678897
16,1,Erbium,0.36830284954875736
16,1,Europium,0.34825305653317495
16,1,Gadolinium,0.4508554532205573
16,1,Holmium,0.38180820989736525
16,1,Lanthanum,0.7888376408936475
16,1,Lutetium,0.34670531692659057
16,1,Neodymium,0.3390634286288238
16,1,Praseodymium,0.3783590430571609
16,1,Samarium,-0.5600638827303787
16,1,Terbium,0.3834324376347347
16,1,Thulium,0.35692185517370584
16,1,Ytterbium,0.34478422959366484
16,1,Yttrium,0.3836242123490249
16,2,Cerium,0.7002656199001255
16,2,Dysprosium,0.46777159713068817
16,2,Erbium,0.41407415222318295
16,2,Europium,0.22656026520884717
16,2,Gadolinium,0.5134307838886206
16,2,Holmium,0.4285114150243416
16,2,Lanthanum,0.8561145570017349
16,2,Lutetium,0.3668759116047528
16,2,Neodymium,0.5505193782000987
16,2,Praseodymium,0.49276539028243926
16,2,Samarium,-0.48803584513248
16,2,Terbium,0.4966853763866238
16,2,Thulium,0.3932369834067949
16,2,Ytterbium,0.38558697387630275
16,2,Yttrium,0.4085370792800568
16,3,Cerium,0.6681543303830344
16,3,Dysprosium,0.5632995528848295
16,3,Erbium,0.5988504612716706
16,3,Europium,0.3153485437090304
16,3,Gadolinium,0.4584575267884849
16,3,Holmium,0.5506310351365056
16,3,Lanthanum,0.7197018724037679
16,3,Lutetium,0.5825222911894072
16,3,Neodymium,0.36653053708739375
16,3,Praseodymium,0.48205661167528635
16,3,Samarium,-0.177600058589165
16,3,Terbium,0.46932172117355975
16,3,Thulium,0.5830323472638239
16,3,Ytterbium,0.5848494220289333
16,3,Yttrium,0.5005371529278594
16,4,Cerium,0.6294503233694647
16,4,Dysprosium,0.3667088487502381
16,4,Erbium,0.3564406518218967
16,4,Europium,0.25719978658062387
16,4,Gadolinium,0.43131401337415065
16,4,Holmium,0.3552664638301539
16,4,Lanthanum,0.7314441750694973
16,4,Lutetium,0.3583946960273054
16,4,Neodymium,0.47517321044346467
16,4,Praseodymium,0.4201845450456822
16,4,Samarium,-0.5918679130277942
16,4,Terbium,0.37652827193351496
16,4,Thulium,0.34112758644748514
16,4,Ytterbium,0.3437585217828719
16,4,Yttrium,0.3819267706328193
17,0,Cerium,0.7135272527160045
17,0,Dysprosium,0.5605071119356833
17,0,Erbium,0.5411750154607297
17,0,Europium,0.3429447833806852
17,0,Gadolinium,0.5192780435338478
17,0,Holmium,0.5220037105751392
17,0,Lanthanum,0.6957328385899815
17,0,Lutetium,0.5285466914038343
17,0,Neodymium,0.5449558589575689
17,0,Praseodymium,0.6437514494935225
17,0,Samarium,-0.11352424034901316
17,0,Terbium,0.5787631416202844
17,0,Thulium,0.5377612863327149
17,0,Ytterbium,0.5457513914656771
17,0,Yttrium,0.4630674087816945
17,1,Cerium,0.7760430678416883
17,1,Dysprosium,0.5974044446671871
17,1,Erbium,0.54125090059288
17,1,Europium,0.4078367589282296
17,1,Gadolinium,0.5733351061719004
17,1,Holmium,0.5580041991498511
17,1,Lanthanum,0.7568816133825219
17,1,Lutetium,0.5091729928016361
17,1,Neodymium,0.5581365146348014
17,1,Praseodymium,0.703311213346116
17,1,Samarium,-0.10483941880968056
17,1,Terbium,0.5847327913843395
17,1,Thulium,0.5362106871104395
17,1,Ytterbium,0.5235204808945279
17,1,Yttrium,0.5297047919159272
17,2,Cerium,0.8170536162189078
17,2,Dysprosium,0.6044960726431131
17,2,Erbium,0.6618127104082279
17,2,Europium,0.5199894164659247
17,2,Gadolinium,0.5711553297626537
17,2,Holmium,0.6472125879964244
17,2,Lanthanum,0.8628418596488893
17,2,Lutetium,0.6540918596480995
17,2,Neodymium,0.5926799647875387
17,2,Praseodymium,0.7006095307385866
17,2,Samarium,-0.1767888527552707
17,2,Terbium,0.5669055391321992
17,2,Thulium,0.6733397939543154
17,2,Ytterbium,0.6721156788874744
17,2,Yttrium,0.6312353361344247
17,3,Cerium,0.7037322758482313
17,3,Dysprosium,0.6463156888355616
17,3,Erbium,0.6139231225833347
17,3,Europium,0.24785779863810897
17,3,Gadolinium,0.6481327404303465
17,3,Holmium,0.5719504614616258
17,3,Lanthanum,0.7338888605678076
17,3,Lutetium,0.5977015891505255
17,3,Neodymium,0.5373969881168774
17,3,Praseodymium,0.6071230468109331
17,3,Samarium,-0.09957714992597938
17,3,Terbium,0.5850969891403858
17,3,Thulium,0.5926648496421744
17,3,Ytterbium,0.5981542581443141
17,3,Yttrium,0.5924079363580567
17,4,Cerium,0.8018396123314974
17,4,Dysprosium,0.42744743088337733
17,4,Erbium,0.5239308215248071
17,4,Europium,0.4800453958646201
17,4,Gadolinium,0.5297523034015774
17,4,Holmium,0.45767607452624864
17,4,Lanthanum,0.8382986650905022
17,4,Lutetium,0.5552098357169262
17,4,Neodymium,0.5953357059021644
17,4,Praseodymium,0.7358244024479784
17,4,Samarium,-0.09351738159632131
17,4,Terbium,0.40011476311267913
17,4,Thulium,0.5340414963593365
17,4,Ytterbium,0.5469337801488083
17,4,Yttrium,0.48663744452170876
18,0,Cerium,0.7538365919534862
18,0,Dysprosium,0.536822933901558
18,0,Erbium,0.48617192331478043
18,0,Europium,0.37339014653903474
18,0,Gadolinium,0.49032309933165547
18,0,Holmium,0.468455375559987
18,0,Lanthanum,0.7177365491651205
18,0,Lutetium,0.4941249226963512
18,0,Neodymium,0.6843210315852819
18,0,Praseodymium,0.7587068446035261
18,0,Samarium,0.23706551526631722
18,0,Terbium,0.5098160476711067
18,0,Thulium,0.4971428571428571
18,0,Ytterbium,0.5046876932591218
18,0,Yttrium,0.40581323438466294
18,1,Cerium,0.7933262049019075
18,1,Dysprosium,0.6045332264246518
18,1,Erbium,0.5024506551813618
18,1,Europium,0.523284488366045
18,1,Gadolinium,0.6249443401872616
18,1,Holmium,0.54774509628431
18,1,Lanthanum,0.8121757092035906
18,1,Lutetium,0.45129350072396296
18,1,Neodymium,0.6106660810299731
18,1,Praseodymium,0.7207022321191365
18,1,Samarium,0.05838467107185282
18,1,Terbium,0.649203586321141
18,1,Thulium,0.480944002702552
18,1,Ytterbium,0.47470855645937
18,1,Yttrium,0.46696599202827255
18,2,Cerium,0.8737706853822504
18,2,Dysprosium,0.6566973863347327
18,2,Erbium,0.6801021367787514
18,2,Europium,0.34219863244523785
18,2,Gadolinium,0.5729860342971506
18,2,Holmium,0.6719350201024268
18,2,Lanthanum,0.8823546288342138
18,2,Lutetium,0.6637551522681374
18,2,Neodymium,0.6476498944914422
18,2,Praseodymium,0.7554011190528775
18,2,Samarium,0.031361835932196824
18,2,Terbium,0.6473571631256652
18,2,Thulium,0.6786166268758759
18,2,Ytterbium,0.6829838984787505
18,2,Yttrium,0.6297733162924853
18,3,Cerium,0.702852443143939
18,3,Dysprosium,0.6426754394353805
18,3,Erbium,0.6271063251917448
18,3,Europium,0.2566195082039964
18,3,Gadolinium,0.5948032655745767
18,3,Holmium,0.5731791288497601
18,3,Lanthanum,0.7096529453617061
18,3,Lutetium,0.5951794247345324
18,3,Neodymium,0.5833107524307406
18,3,Praseodymium,0.6832628809373118
18,3,Samarium,0.0798153638539441
18,3,Terbium,0.6101002244334953
18,3,Thulium,0.5848063577303324
18,3,Ytterbium,0.5996040765482478
18,3,Yttrium,0.5916702529797657
18,4,Cerium,0.8073448343541912
18,4,Dysprosium,0.43929931942269346
18,4,Erbium,0.5425878168196963
18,4,Europium,0.525842494076134
18,4,Gadolinium,0.5005977105321309
18,4,Holmium,0.5022442396644458
18,4,Lanthanum,0.8543621850627585
18,4,Lutetium,0.5790101181876803
18,4,Neodymium,0.6007119360133574
18,4,Praseodymium,0.7107117724368203
18,4,Samarium,0.0031299089445373765
18,4,Terbium,0.43139717625826063
18,4,Thulium,0.5479862541648072
18,4,Ytterbium,0.5640911206920941
18,4,Yttrium,0.5147724520534097
19,0,Cerium,0.6748876774543008
19,0,Dysprosium,0.5531989894862238
19,0,Erbium,0.574009196073233
19,0,Europium,0.45064455981835666
19,0,Gadolinium,0.5191419886913771
19,0,Holmium,0.5519435743488796
19,0,Lanthanum,0.6949433980966991
19,0,Lutetium,0.5422094688011969
19,0,Neodymium,0.6101207501924575
19,0,Praseodymium,0.5490190015542589
19,0,Samarium,-0.278889216298872
19,0,Terbium,0.5568539172998708
19,0,Thulium,0.5626300637938578
19,0,Ytterbium,0.5620549228688677
19,0,Yttrium,0.42496730045750614
19,1,Cerium,0.7047653864191931
19,1,Dysprosium,0.4352346068592495
19,1,Erbium,0.44352479234698
19,1,Europium,0.40983075640129984
19,1,Gadolinium,0.5118977518786615
19,1,Holmium,0.4728631993553864
19,1,Lanthanum,0.8195073717940667
19,1,Lutetium,0.4356044614072301
19,1,Neodymium,0.4161260547995008
19,1,Praseodymium,0.48974284751681235
19,1,Samarium,-0.4528902468078879
19,1,Terbium,0.5194459011673652
19,1,Thulium,0.45072752329134813
19,1,Ytterbium,0.4412072468260307
19,1,Yttrium,0.4059138807118344
19,2,Cerium,0.7852695807700297
19,2,Dysprosium,0.6236053199819669
19,2,Erbium,0.6706195887637583
19,2,Europium,0.345798891351705
19,2,Gadolinium,0.5255235248733455
19,2,Holmium,0.6649197303028251
19,2,Lanthanum,0.859763270438583
19,2,Lutetium,0.6345459879002683
19,2,Neodymium,0.45320394922199325
19,2,Praseodymium,0.6053677710860964
19,2,Samarium,-0.2916464089906138
19,2,Terbium,0.6131810821926762
19,2,Thulium,0.6679163001872084
19,2,Ytterbium,0.6592581259255224
19,2,Yttrium,0.5693801564358405
19,3,Cerium,0.6051025062342767
19,3,Dysprosium,0.562742079169671
19,3,Erbium,0.5658133828229127
19,3,Europium,0.3614483182576723
19,3,Gadolinium,0.5031161439035372
19,3,Holmium,0.5298734421054327
19,3,Lanthanum,0.6493479172717965
19,3,Lutetium,0.5223054609751066
19,3,Neodymium,0.4705946116765938
19,3,Praseodymium,0.5055104103264987
19,3,Samarium,-0.0658036575543156
19,3,Terbium,0.4788181927380929
19,3,Thulium,0.5336733719737347
19,3,Ytterbium,0.5262265295472638
19,3,Yttrium,0.5446013582057305
19,4,Cerium,0.6887566272521293
19,4,Dysprosium,0.4297550702719341
19,4,Erbium,0.428409754487364
19,4,Europium,0.320930663949051
